"Timestamp","UserID","UserPersona","PageVisited","Action","TrafficSource","DeviceType","Browser","Location","TimeOnPage_Sec","PurchaseValue"
2025-06-01 06:44:00,"User_309","Fashion Buyer","Product_Sneakers_Pro","View","Social Media","Mobile","Safari","Sydney",358,NA
2025-06-01 06:44:00,"User_316","Tech Enthusiast","Product_Dress_Evening","Purchase","Organic Search","Mobile","Chrome","New York",551,299.32
2025-06-01 06:44:00,"User_413","Budget Shopper","Product_Dress_Evening","Purchase","Social Media","Mobile","Chrome","Sydney",244,98.51
2025-06-01 06:44:00,"User_439","Tech Enthusiast","Product_Dress_Evening","EmailClick","Email Campaign","Tablet","Safari","Sydney",37,NA
2025-06-01 06:44:00,"User_494","Fashion Buyer","Category_Apparel","AddToCart","Organic Search","Desktop","Edge","Tokyo",122,NA
2025-06-01 06:45:00,"User_182","Fashion Buyer","Product_Laptop_X","AddToCart","Organic Search","Mobile","Firefox","Paris",46,NA
2025-06-01 06:45:00,"User_233","Loyal Customer","Product_Dress_Evening","FormSubmit","Direct","Desktop","Chrome","Mumbai",295,NA
2025-06-01 06:45:00,"User_45","Casual Browser","Category_Electronics","View","Paid Search","Mobile","Edge","Dubai",74,NA
2025-06-01 06:45:00,"User_476","Casual Browser","ContactUs","EmailOpen","Organic Search","Mobile","Chrome","Dubai",25,NA
2025-06-01 06:45:00,"User_72","Budget Shopper","Category_Apparel","View","Organic Search","Mobile","Edge","Tokyo",269,NA
2025-06-01 06:45:00,"User_97","Budget Shopper","Homepage","AddToCart","Direct","Tablet","Chrome","London",122,NA
2025-06-01 06:46:00,"User_248","Tech Enthusiast","Product_Headphones_Y","View","Organic Search","Desktop","Chrome","Mumbai",231,NA
2025-06-01 06:46:00,"User_33","Tech Enthusiast","Product_Smartwatch_Z","View","Social Media","Desktop","Edge","London",193,NA
2025-06-01 06:46:00,"User_348","Tech Enthusiast","Blog_Post_AI","View","Organic Search","Mobile","Firefox","Dubai",430,NA
2025-06-01 06:46:00,"User_382","Casual Browser","Product_Headphones_Y","EmailClick","Organic Search","Desktop","Chrome","Tokyo",11,NA
2025-06-01 06:46:00,"User_425","Loyal Customer","Category_Electronics","EmailClick","Paid Search","Desktop","Firefox","New York",27,NA
2025-06-01 06:46:00,"User_498","Tech Enthusiast","Blog_Post_Fashion","View","Organic Search","Mobile","Chrome","Sydney",579,NA
2025-06-01 06:46:00,"User_98","Casual Browser","SupportPage","View","Social Media","Desktop","Edge","Paris",39,NA
2025-06-01 06:47:00,"User_260","Fashion Buyer","Category_Electronics","AddToCart","Paid Search","Desktop","Chrome","Paris",107,NA
2025-06-01 06:47:00,"User_344","Budget Shopper","AboutUs","EmailClick","Organic Search","Mobile","Chrome","London",10,NA
2025-06-01 06:47:00,"User_433","Tech Enthusiast","AboutUs","Purchase","Social Media","Mobile","Chrome","New York",212,37.24
2025-06-01 06:47:00,"User_475","Fashion Buyer","SupportPage","Purchase","Social Media","Mobile","Chrome","Paris",588,193.06
2025-06-01 06:47:00,"User_497","Loyal Customer","Product_Headphones_Y","Purchase","Paid Search","Desktop","Chrome","New York",508,383.99
2025-06-01 06:48:00,"User_153","Fashion Buyer","Homepage","View","Direct","Mobile","Firefox","London",379,NA
2025-06-01 06:48:00,"User_197","Loyal Customer","Category_Electronics","FormSubmit","Paid Search","Mobile","Edge","New York",98,NA
2025-06-01 06:48:00,"User_198","Loyal Customer","ContactUs","Purchase","Social Media","Mobile","Chrome","Sydney",543,75.44
2025-06-01 06:48:00,"User_231","Fashion Buyer","Product_Dress_Evening","View","Paid Search","Mobile","Safari","New York",246,NA
2025-06-01 06:48:00,"User_337","Budget Shopper","Category_Apparel","Unsubscribe","Organic Search","Mobile","Chrome","New York",NA,NA
2025-06-01 06:48:00,"User_390","Loyal Customer","Product_Dress_Evening","Purchase","Paid Search","Mobile","Safari","Mumbai",446,158.75
2025-06-01 06:48:00,"User_80","Casual Browser","Homepage","View","Organic Search","Mobile","Chrome","New York",531,NA
2025-06-01 06:48:00,"User_89","Loyal Customer","Homepage","View","Organic Search","Mobile","Chrome","Tokyo",5,NA
2025-06-01 06:49:00,"User_209","Casual Browser","Homepage","FormSubmit","Social Media","Desktop","Edge","Dubai",128,NA
2025-06-01 06:49:00,"User_228","Fashion Buyer","Product_Sneakers_Pro","Purchase","Organic Search","Desktop","Edge","New York",398,366.25
2025-06-01 06:49:00,"User_437","Budget Shopper","Category_HomeGoods","AddToCart","Paid Search","Mobile","Chrome","Sydney",168,NA
2025-06-01 06:50:00,"User_129","Budget Shopper","Homepage","EmailClick","Paid Search","Desktop","Chrome","New York",59,NA
2025-06-01 06:50:00,"User_304","Casual Browser","Product_Dress_Evening","Unsubscribe","Referral","Mobile","Safari","Paris",NA,NA
2025-06-01 06:50:00,"User_405","Fashion Buyer","AboutUs","Purchase","Social Media","Mobile","Chrome","Mumbai",271,460.64
2025-06-01 06:50:00,"User_463","Fashion Buyer","Product_Dress_Evening","View","Email Campaign","Desktop","Chrome","New York",330,NA
2025-06-01 06:50:00,"User_55","Casual Browser","SupportPage","EmailClick","Organic Search","Mobile","Chrome","Mumbai",24,NA
2025-06-01 06:51:00,"User_11","Casual Browser","Product_Jeans_SlimFit","EmailClick","Organic Search","Mobile","Chrome","Mumbai",30,NA
2025-06-01 06:51:00,"User_178","Budget Shopper","Product_Dress_Evening","EmailOpen","Social Media","Desktop","Chrome","Berlin",33,NA
2025-06-01 06:51:00,"User_246","Budget Shopper","AboutUs","Unsubscribe","Referral","Mobile","Chrome","Dubai",NA,NA
2025-06-01 06:51:00,"User_259","Budget Shopper","Category_HomeGoods","AddToCart","Direct","Desktop","Safari","London",47,NA
2025-06-01 06:51:00,"User_272","Tech Enthusiast","Homepage","FormSubmit","Organic Search","Mobile","Chrome","New York",206,NA
2025-06-01 06:51:00,"User_311","Casual Browser","Category_Electronics","EmailClick","Social Media","Mobile","Safari","New York",29,NA
2025-06-01 06:51:00,"User_403","Tech Enthusiast","Product_Laptop_X","View","Organic Search","Mobile","Firefox","London",563,NA
2025-06-01 06:51:00,"User_459","Casual Browser","AboutUs","Purchase","Paid Search","Mobile","Safari","Sydney",303,207.22
2025-06-01 06:51:00,"User_473","Budget Shopper","Product_Sneakers_Pro","Unsubscribe","Social Media","Mobile","Chrome","Tokyo",NA,NA
2025-06-01 06:52:00,"User_169","Fashion Buyer","AboutUs","FormSubmit","Referral","Mobile","Edge","London",62,NA
2025-06-01 06:52:00,"User_217","Fashion Buyer","Category_HomeGoods","Unsubscribe","Paid Search","Mobile","Firefox","Berlin",NA,NA
2025-06-01 06:52:00,"User_312","Loyal Customer","Product_Dress_Evening","View","Direct","Mobile","Chrome","Tokyo",143,NA
2025-06-01 06:52:00,"User_4","Casual Browser","Product_Dress_Evening","FormSubmit","Email Campaign","Desktop","Chrome","New York",241,NA
2025-06-01 06:52:00,"User_47","Loyal Customer","Product_Jeans_SlimFit","EmailOpen","Direct","Tablet","Safari","Paris",51,NA
2025-06-01 06:52:00,"User_78","Casual Browser","Product_Jeans_SlimFit","Purchase","Social Media","Mobile","Chrome","Berlin",51,292.45
2025-06-01 06:52:00,"User_83","Loyal Customer","Category_Apparel","EmailClick","Organic Search","Mobile","Edge","London",49,NA
2025-06-01 06:53:00,"User_256","Fashion Buyer","Blog_Post_AI","Purchase","Paid Search","Mobile","Firefox","Mumbai",307,277.83
2025-06-01 06:53:00,"User_491","Casual Browser","Product_Jeans_SlimFit","Purchase","Social Media","Desktop","Edge","Berlin",133,419.97
2025-06-01 06:53:00,"User_96","Tech Enthusiast","Product_Jeans_SlimFit","EmailClick","Organic Search","Mobile","Safari","Tokyo",50,NA
2025-06-01 06:54:00,"User_214","Budget Shopper","Category_Electronics","View","Paid Search","Tablet","Chrome","London",399,NA
2025-06-01 06:54:00,"User_240","Budget Shopper","Product_Sneakers_Pro","AddToCart","Paid Search","Mobile","Chrome","Sydney",133,NA
2025-06-01 06:54:00,"User_335","Tech Enthusiast","Product_Sneakers_Pro","Unsubscribe","Paid Search","Tablet","Chrome","Sydney",NA,NA
2025-06-01 06:54:00,"User_51","Fashion Buyer","Homepage","View","Organic Search","Mobile","Chrome","New York",416,NA
2025-06-01 06:55:00,"User_27","Fashion Buyer","Homepage","EmailOpen","Social Media","Desktop","Chrome","Mumbai",29,NA
2025-06-01 06:55:00,"User_40","Fashion Buyer","Category_Apparel","View","Organic Search","Mobile","Safari","Mumbai",491,NA
2025-06-01 06:55:00,"User_41","Loyal Customer","Product_Headphones_Y","AddToCart","Organic Search","Mobile","Chrome","Dubai",158,NA
2025-06-01 06:56:00,"User_103","Fashion Buyer","Homepage","View","Social Media","Desktop","Chrome","London",57,NA
2025-06-01 06:56:00,"User_136","Tech Enthusiast","SupportPage","Unsubscribe","Paid Search","Desktop","Chrome","Sydney",NA,NA
2025-06-01 06:56:00,"User_147","Casual Browser","Blog_Post_AI","Unsubscribe","Direct","Mobile","Chrome","New York",NA,NA
2025-06-01 06:56:00,"User_213","Tech Enthusiast","Homepage","EmailClick","Social Media","Mobile","Chrome","Tokyo",54,NA
2025-06-01 06:56:00,"User_284","Tech Enthusiast","ContactUs","EmailClick","Referral","Desktop","Firefox","Sydney",29,NA
2025-06-01 06:56:00,"User_328","Budget Shopper","SupportPage","Purchase","Organic Search","Mobile","Chrome","Tokyo",586,160.11
2025-06-01 06:56:00,"User_361","Budget Shopper","Product_Laptop_X","Purchase","Paid Search","Mobile","Safari","Sydney",163,72.98
2025-06-01 06:56:00,"User_383","Budget Shopper","Blog_Post_AI","AddToCart","Social Media","Mobile","Firefox","Berlin",153,NA
2025-06-01 06:56:00,"User_401","Loyal Customer","Category_HomeGoods","AddToCart","Organic Search","Mobile","Chrome","London",111,NA
2025-06-01 06:56:00,"User_490","Budget Shopper","AboutUs","AddToCart","Social Media","Mobile","Chrome","Dubai",106,NA
2025-06-01 06:57:00,"User_133","Fashion Buyer","SupportPage","FormSubmit","Email Campaign","Mobile","Chrome","New York",273,NA
2025-06-01 06:57:00,"User_182","Fashion Buyer","Blog_Post_AI","EmailOpen","Organic Search","Mobile","Chrome","Mumbai",53,NA
2025-06-01 06:57:00,"User_194","Casual Browser","Blog_Post_AI","EmailOpen","Paid Search","Mobile","Safari","London",53,NA
2025-06-01 06:57:00,"User_25","Fashion Buyer","SupportPage","AddToCart","Organic Search","Mobile","Chrome","Berlin",114,NA
2025-06-01 06:57:00,"User_272","Tech Enthusiast","Product_Smartwatch_Z","View","Direct","Tablet","Chrome","Sydney",126,NA
2025-06-01 06:57:00,"User_288","Budget Shopper","Product_Headphones_Y","EmailClick","Referral","Desktop","Edge","Sydney",46,NA
2025-06-01 06:57:00,"User_381","Casual Browser","Category_Electronics","AddToCart","Direct","Mobile","Firefox","Sydney",65,NA
2025-06-01 06:58:00,"User_282","Budget Shopper","Category_Apparel","View","Paid Search","Desktop","Safari","Tokyo",26,NA
2025-06-01 06:58:00,"User_316","Tech Enthusiast","SupportPage","FormSubmit","Organic Search","Mobile","Edge","Paris",192,NA
2025-06-01 06:58:00,"User_372","Fashion Buyer","Product_Headphones_Y","AddToCart","Paid Search","Desktop","Firefox","Tokyo",43,NA
2025-06-01 06:58:00,"User_422","Casual Browser","SupportPage","Unsubscribe","Direct","Desktop","Edge","Dubai",NA,NA
2025-06-01 06:58:00,"User_489","Loyal Customer","Product_Smartwatch_Z","Purchase","Organic Search","Mobile","Chrome","Tokyo",373,133.8
2025-06-01 06:58:00,"User_56","Casual Browser","Product_Smartwatch_Z","Purchase","Social Media","Desktop","Chrome","Mumbai",30,95.07
2025-06-01 06:59:00,"User_139","Budget Shopper","AboutUs","View","Social Media","Desktop","Firefox","Berlin",200,NA
2025-06-01 06:59:00,"User_189","Casual Browser","Product_Jeans_SlimFit","Purchase","Social Media","Mobile","Chrome","Tokyo",183,343.2
2025-06-01 06:59:00,"User_207","Budget Shopper","SupportPage","FormSubmit","Paid Search","Mobile","Edge","Tokyo",195,NA
2025-06-01 06:59:00,"User_279","Budget Shopper","Category_HomeGoods","FormSubmit","Paid Search","Desktop","Chrome","New York",62,NA
2025-06-01 06:59:00,"User_28","Tech Enthusiast","Product_Sneakers_Pro","View","Direct","Mobile","Firefox","Tokyo",10,NA
2025-06-01 06:59:00,"User_393","Budget Shopper","Product_Sneakers_Pro","AddToCart","Direct","Mobile","Chrome","Berlin",33,NA
2025-06-01 06:59:00,"User_399","Casual Browser","Homepage","EmailOpen","Social Media","Desktop","Chrome","Tokyo",22,NA
2025-06-01 06:59:00,"User_59","Fashion Buyer","SupportPage","Unsubscribe","Social Media","Desktop","Edge","Dubai",NA,NA
2025-06-01 07:00:00,"User_250","Fashion Buyer","ContactUs","EmailClick","Social Media","Mobile","Edge","Sydney",16,NA
2025-06-01 07:00:00,"User_338","Tech Enthusiast","Category_Apparel","EmailClick","Direct","Desktop","Chrome","Mumbai",5,NA
2025-06-01 07:00:00,"User_6","Casual Browser","Category_Electronics","EmailOpen","Organic Search","Tablet","Chrome","Paris",30,NA
2025-06-01 07:00:00,"User_90","Fashion Buyer","Blog_Post_AI","View","Paid Search","Mobile","Firefox","Berlin",57,NA
2025-06-01 07:01:00,"User_157","Fashion Buyer","Homepage","Purchase","Social Media","Desktop","Firefox","Mumbai",567,174.39
2025-06-01 07:01:00,"User_161","Casual Browser","Blog_Post_AI","AddToCart","Direct","Mobile","Chrome","Sydney",97,NA
2025-06-01 07:01:00,"User_212","Casual Browser","Homepage","EmailOpen","Paid Search","Desktop","Chrome","New York",49,NA
2025-06-01 07:01:00,"User_218","Casual Browser","Category_Apparel","EmailClick","Direct","Mobile","Chrome","London",25,NA
2025-06-01 07:01:00,"User_221","Budget Shopper","Category_Apparel","Purchase","Social Media","Mobile","Chrome","Paris",174,39.33
2025-06-01 07:01:00,"User_241","Fashion Buyer","Product_Smartwatch_Z","AddToCart","Organic Search","Desktop","Edge","Dubai",168,NA
2025-06-01 07:01:00,"User_308","Tech Enthusiast","AboutUs","FormSubmit","Paid Search","Desktop","Safari","Mumbai",148,NA
2025-06-01 07:01:00,"User_339","Tech Enthusiast","SupportPage","EmailOpen","Social Media","Mobile","Chrome","Mumbai",26,NA
2025-06-01 07:01:00,"User_468","Fashion Buyer","Product_Smartwatch_Z","EmailOpen","Direct","Mobile","Chrome","London",38,NA
2025-06-01 07:01:00,"User_58","Casual Browser","AboutUs","AddToCart","Paid Search","Desktop","Safari","Mumbai",90,NA
2025-06-01 07:02:00,"User_247","Budget Shopper","Product_Laptop_X","EmailClick","Referral","Desktop","Chrome","Dubai",22,NA
2025-06-01 07:02:00,"User_295","Fashion Buyer","Product_Jeans_SlimFit","AddToCart","Paid Search","Mobile","Firefox","New York",139,NA
2025-06-01 07:02:00,"User_312","Loyal Customer","Product_Smartwatch_Z","Unsubscribe","Referral","Desktop","Chrome","New York",NA,NA
2025-06-01 07:02:00,"User_42","Loyal Customer","ContactUs","FormSubmit","Paid Search","Mobile","Safari","London",178,NA
2025-06-01 07:03:00,"User_143","Loyal Customer","Product_Headphones_Y","Unsubscribe","Social Media","Desktop","Safari","New York",NA,NA
2025-06-01 07:03:00,"User_362","Fashion Buyer","Category_Electronics","AddToCart","Referral","Desktop","Firefox","Tokyo",138,NA
2025-06-01 07:03:00,"User_407","Loyal Customer","ContactUs","FormSubmit","Organic Search","Mobile","Safari","New York",240,NA
2025-06-01 07:03:00,"User_484","Casual Browser","Product_Smartwatch_Z","Unsubscribe","Paid Search","Mobile","Safari","New York",NA,NA
2025-06-01 07:03:00,"User_78","Casual Browser","Category_Electronics","EmailOpen","Referral","Mobile","Firefox","Paris",60,NA
2025-06-01 07:04:00,"User_126","Tech Enthusiast","Product_Dress_Evening","Purchase","Paid Search","Mobile","Chrome","Berlin",469,371.21
2025-06-01 07:04:00,"User_146","Casual Browser","Product_Smartwatch_Z","Unsubscribe","Direct","Mobile","Chrome","Tokyo",NA,NA
2025-06-01 07:04:00,"User_290","Budget Shopper","ContactUs","FormSubmit","Organic Search","Mobile","Edge","Tokyo",220,NA
2025-06-01 07:04:00,"User_323","Fashion Buyer","Product_Jeans_SlimFit","AddToCart","Email Campaign","Mobile","Chrome","Tokyo",78,NA
2025-06-01 07:04:00,"User_324","Tech Enthusiast","Blog_Post_AI","View","Social Media","Desktop","Chrome","London",32,NA
2025-06-01 07:04:00,"User_377","Tech Enthusiast","Blog_Post_Fashion","View","Organic Search","Desktop","Edge","Dubai",533,NA
2025-06-01 07:04:00,"User_406","Casual Browser","Category_Electronics","FormSubmit","Direct","Mobile","Edge","New York",173,NA
2025-06-01 07:04:00,"User_499","Tech Enthusiast","AboutUs","AddToCart","Direct","Mobile","Edge","Berlin",113,NA
2025-06-01 07:04:00,"User_86","Tech Enthusiast","Product_Smartwatch_Z","View","Paid Search","Mobile","Chrome","Berlin",10,NA
2025-06-01 07:05:00,"User_111","Casual Browser","AboutUs","View","Organic Search","Desktop","Chrome","Tokyo",24,NA
2025-06-01 07:05:00,"User_226","Casual Browser","Blog_Post_Fashion","FormSubmit","Organic Search","Mobile","Chrome","London",200,NA
2025-06-01 07:05:00,"User_427","Tech Enthusiast","Product_Jeans_SlimFit","Purchase","Organic Search","Desktop","Safari","Paris",323,433.81
2025-06-01 07:05:00,"User_465","Budget Shopper","ContactUs","FormSubmit","Direct","Mobile","Safari","Mumbai",216,NA
2025-06-01 07:06:00,"User_199","Casual Browser","Product_Laptop_X","FormSubmit","Organic Search","Desktop","Chrome","New York",90,NA
2025-06-01 07:06:00,"User_210","Budget Shopper","Product_Headphones_Y","Unsubscribe","Paid Search","Mobile","Firefox","Dubai",NA,NA
2025-06-01 07:06:00,"User_229","Budget Shopper","Category_Electronics","Purchase","Organic Search","Mobile","Chrome","London",253,151.47
2025-06-01 07:06:00,"User_429","Fashion Buyer","ContactUs","FormSubmit","Paid Search","Mobile","Safari","Paris",138,NA
2025-06-01 07:06:00,"User_60","Casual Browser","Category_Apparel","Unsubscribe","Social Media","Desktop","Firefox","Sydney",NA,NA
2025-06-01 07:06:00,"User_68","Tech Enthusiast","Category_HomeGoods","AddToCart","Direct","Desktop","Chrome","Paris",108,NA
2025-06-01 07:07:00,"User_125","Budget Shopper","SupportPage","FormSubmit","Paid Search","Mobile","Safari","Tokyo",111,NA
2025-06-01 07:07:00,"User_128","Fashion Buyer","Product_Dress_Evening","View","Organic Search","Mobile","Chrome","Paris",106,NA
2025-06-01 07:07:00,"User_14","Fashion Buyer","AboutUs","Purchase","Referral","Mobile","Chrome","Mumbai",481,353.77
2025-06-01 07:07:00,"User_170","Loyal Customer","Product_Jeans_SlimFit","EmailOpen","Paid Search","Desktop","Firefox","Sydney",12,NA
2025-06-01 07:07:00,"User_200","Loyal Customer","Blog_Post_Fashion","Unsubscribe","Referral","Mobile","Chrome","Dubai",NA,NA
2025-06-01 07:07:00,"User_235","Loyal Customer","Homepage","Purchase","Referral","Desktop","Firefox","Paris",272,275.87
2025-06-01 07:08:00,"User_209","Casual Browser","Product_Smartwatch_Z","View","Organic Search","Tablet","Chrome","Paris",460,NA
2025-06-01 07:08:00,"User_225","Tech Enthusiast","Homepage","Unsubscribe","Social Media","Desktop","Firefox","Dubai",NA,NA
2025-06-01 07:08:00,"User_319","Tech Enthusiast","Category_Electronics","AddToCart","Direct","Mobile","Firefox","Tokyo",162,NA
2025-06-01 07:08:00,"User_375","Casual Browser","Product_Dress_Evening","Purchase","Organic Search","Mobile","Chrome","Mumbai",146,115.6
2025-06-01 07:08:00,"User_412","Budget Shopper","SupportPage","EmailClick","Paid Search","Desktop","Chrome","Berlin",50,NA
2025-06-01 07:08:00,"User_433","Tech Enthusiast","Product_Sneakers_Pro","Unsubscribe","Direct","Mobile","Safari","New York",NA,NA
2025-06-01 07:08:00,"User_441","Loyal Customer","Product_Headphones_Y","Purchase","Organic Search","Desktop","Edge","Sydney",406,108.06
2025-06-01 07:08:00,"User_445","Loyal Customer","Homepage","EmailClick","Direct","Mobile","Chrome","Sydney",51,NA
2025-06-01 07:08:00,"User_460","Tech Enthusiast","Product_Dress_Evening","Unsubscribe","Social Media","Mobile","Firefox","Tokyo",NA,NA
2025-06-01 07:08:00,"User_469","Loyal Customer","Product_Laptop_X","Purchase","Paid Search","Mobile","Chrome","Sydney",475,32.65
2025-06-01 07:08:00,"User_498","Tech Enthusiast","Blog_Post_AI","AddToCart","Social Media","Mobile","Firefox","Mumbai",155,NA
2025-06-01 07:09:00,"User_115","Tech Enthusiast","Category_Electronics","EmailClick","Organic Search","Desktop","Edge","Sydney",16,NA
2025-06-01 07:09:00,"User_122","Tech Enthusiast","Blog_Post_AI","View","Paid Search","Mobile","Chrome","Tokyo",464,NA
2025-06-01 07:09:00,"User_307","Casual Browser","Product_Headphones_Y","FormSubmit","Direct","Tablet","Chrome","Berlin",244,NA
2025-06-01 07:09:00,"User_327","Fashion Buyer","Product_Sneakers_Pro","View","Organic Search","Mobile","Chrome","Sydney",12,NA
2025-06-01 07:09:00,"User_431","Budget Shopper","Blog_Post_Fashion","AddToCart","Paid Search","Mobile","Chrome","London",74,NA
2025-06-01 07:09:00,"User_434","Tech Enthusiast","Product_Smartwatch_Z","AddToCart","Organic Search","Mobile","Edge","New York",110,NA
2025-06-01 07:09:00,"User_87","Budget Shopper","Product_Smartwatch_Z","EmailClick","Organic Search","Mobile","Chrome","New York",42,NA
2025-06-01 07:10:00,"User_262","Tech Enthusiast","Category_Electronics","Purchase","Social Media","Mobile","Chrome","Mumbai",329,231.02
2025-06-01 07:10:00,"User_293","Loyal Customer","Product_Smartwatch_Z","EmailClick","Social Media","Mobile","Firefox","Tokyo",48,NA
2025-06-01 07:10:00,"User_415","Casual Browser","Product_Smartwatch_Z","View","Social Media","Mobile","Edge","London",490,NA
2025-06-01 07:10:00,"User_425","Loyal Customer","Category_Electronics","AddToCart","Social Media","Desktop","Chrome","Paris",56,NA
2025-06-01 07:10:00,"User_453","Loyal Customer","Product_Sneakers_Pro","EmailClick","Direct","Mobile","Safari","Mumbai",55,NA
2025-06-01 07:10:00,"User_467","Budget Shopper","SupportPage","Unsubscribe","Social Media","Tablet","Safari","Sydney",NA,NA
2025-06-01 07:11:00,"User_119","Fashion Buyer","Blog_Post_AI","Unsubscribe","Paid Search","Desktop","Chrome","Mumbai",NA,NA
2025-06-01 07:11:00,"User_150","Fashion Buyer","Product_Headphones_Y","FormSubmit","Direct","Desktop","Chrome","New York",267,NA
2025-06-01 07:11:00,"User_205","Loyal Customer","Product_Laptop_X","View","Organic Search","Mobile","Safari","New York",70,NA
2025-06-01 07:11:00,"User_321","Budget Shopper","Product_Jeans_SlimFit","Purchase","Email Campaign","Mobile","Safari","London",143,133.57
2025-06-01 07:11:00,"User_35","Loyal Customer","Product_Headphones_Y","EmailOpen","Social Media","Desktop","Edge","Berlin",30,NA
2025-06-01 07:11:00,"User_365","Loyal Customer","Product_Dress_Evening","Purchase","Organic Search","Mobile","Chrome","London",124,200.26
2025-06-01 07:11:00,"User_37","Budget Shopper","Category_Electronics","Purchase","Social Media","Tablet","Chrome","New York",160,88.54
2025-06-01 07:11:00,"User_398","Tech Enthusiast","Product_Sneakers_Pro","Purchase","Organic Search","Mobile","Firefox","Dubai",462,158.74
2025-06-01 07:11:00,"User_448","Budget Shopper","Product_Jeans_SlimFit","FormSubmit","Organic Search","Mobile","Chrome","Sydney",84,NA
2025-06-01 07:11:00,"User_480","Fashion Buyer","Product_Dress_Evening","FormSubmit","Paid Search","Mobile","Safari","Berlin",198,NA
2025-06-01 07:11:00,"User_63","Loyal Customer","Product_Dress_Evening","AddToCart","Paid Search","Tablet","Chrome","Mumbai",81,NA
2025-06-01 07:12:00,"User_114","Budget Shopper","SupportPage","EmailClick","Organic Search","Mobile","Safari","Tokyo",51,NA
2025-06-01 07:12:00,"User_165","Casual Browser","AboutUs","Unsubscribe","Paid Search","Desktop","Edge","Sydney",NA,NA
2025-06-01 07:12:00,"User_288","Budget Shopper","Category_Apparel","Purchase","Social Media","Desktop","Chrome","Sydney",332,124.48
2025-06-01 07:12:00,"User_430","Fashion Buyer","Category_Apparel","FormSubmit","Email Campaign","Mobile","Edge","Dubai",162,NA
2025-06-01 07:12:00,"User_54","Casual Browser","Product_Dress_Evening","View","Paid Search","Desktop","Firefox","New York",438,NA
2025-06-01 07:13:00,"User_192","Fashion Buyer","Product_Jeans_SlimFit","View","Paid Search","Mobile","Chrome","Sydney",388,NA
2025-06-01 07:13:00,"User_216","Casual Browser","Blog_Post_AI","EmailOpen","Direct","Mobile","Safari","London",51,NA
2025-06-01 07:13:00,"User_222","Tech Enthusiast","Product_Dress_Evening","View","Social Media","Tablet","Firefox","Berlin",63,NA
2025-06-01 07:13:00,"User_225","Tech Enthusiast","Homepage","FormSubmit","Paid Search","Mobile","Chrome","London",241,NA
2025-06-01 07:13:00,"User_5","Fashion Buyer","Blog_Post_AI","EmailOpen","Paid Search","Mobile","Chrome","Sydney",7,NA
2025-06-01 07:13:00,"User_67","Loyal Customer","Category_HomeGoods","AddToCart","Organic Search","Mobile","Chrome","Paris",167,NA
2025-06-01 07:13:00,"User_7","Loyal Customer","Blog_Post_Fashion","AddToCart","Social Media","Mobile","Chrome","Tokyo",139,NA
2025-06-01 07:14:00,"User_137","Fashion Buyer","Product_Sneakers_Pro","Purchase","Organic Search","Mobile","Edge","Sydney",241,51.48
2025-06-01 07:14:00,"User_257","Budget Shopper","Blog_Post_AI","EmailOpen","Paid Search","Mobile","Safari","New York",50,NA
2025-06-01 07:14:00,"User_279","Budget Shopper","Category_HomeGoods","EmailOpen","Referral","Mobile","Safari","Paris",36,NA
2025-06-01 07:14:00,"User_302","Tech Enthusiast","Product_Smartwatch_Z","AddToCart","Paid Search","Tablet","Chrome","Dubai",49,NA
2025-06-01 07:14:00,"User_368","Budget Shopper","Blog_Post_AI","View","Direct","Mobile","Chrome","Tokyo",20,NA
2025-06-01 07:14:00,"User_384","Fashion Buyer","SupportPage","Purchase","Referral","Mobile","Edge","Mumbai",334,479.24
2025-06-01 07:14:00,"User_444","Tech Enthusiast","Product_Smartwatch_Z","View","Organic Search","Tablet","Firefox","Tokyo",566,NA
2025-06-01 07:14:00,"User_82","Tech Enthusiast","Product_Smartwatch_Z","Purchase","Direct","Mobile","Chrome","Dubai",196,432.24
2025-06-01 07:14:00,"User_95","Casual Browser","Blog_Post_AI","Purchase","Email Campaign","Mobile","Safari","New York",433,252.93
2025-06-01 07:15:00,"User_105","Loyal Customer","SupportPage","AddToCart","Social Media","Mobile","Chrome","New York",91,NA
2025-06-01 07:15:00,"User_285","Tech Enthusiast","Product_Smartwatch_Z","View","Organic Search","Mobile","Safari","Paris",143,NA
2025-06-01 07:15:00,"User_32","Tech Enthusiast","SupportPage","FormSubmit","Organic Search","Desktop","Edge","Berlin",137,NA
2025-06-01 07:15:00,"User_436","Fashion Buyer","Category_Electronics","FormSubmit","Organic Search","Mobile","Firefox","Tokyo",96,NA
2025-06-01 07:15:00,"User_73","Casual Browser","AboutUs","EmailClick","Social Media","Mobile","Chrome","Paris",34,NA
2025-06-01 07:16:00,"User_183","Loyal Customer","Category_HomeGoods","EmailOpen","Paid Search","Mobile","Chrome","Sydney",5,NA
2025-06-01 07:16:00,"User_223","Loyal Customer","Homepage","FormSubmit","Paid Search","Tablet","Chrome","Mumbai",208,NA
2025-06-01 07:16:00,"User_235","Loyal Customer","Blog_Post_AI","Purchase","Email Campaign","Desktop","Chrome","Mumbai",247,440.1
2025-06-01 07:16:00,"User_318","Loyal Customer","Blog_Post_Fashion","AddToCart","Paid Search","Mobile","Safari","Dubai",167,NA
2025-06-01 07:16:00,"User_404","Tech Enthusiast","Product_Jeans_SlimFit","Unsubscribe","Direct","Desktop","Firefox","Dubai",NA,NA
